,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv
10,10.0,60.0,"(1, 2, 1)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
11,10.0,60.0,"(1, 2, 1)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
12,10.0,60.0,"(1, 2, 1)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
13,10.0,60.0,"(1, 2, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
14,10.0,60.0,"(1, 2, 1)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
15,10.0,60.0,"(1, 2, 3)",172263.47183558068,303.4476472013033,0.6536697247706422,484.0,109.0,68.6804193347711,0.018723521305947344,-0.964929408076598,-0.9462058867706507,0.9999999999999999,177.0,126.21014222319853,58.33766408919259,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,33473.8823845734,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
16,10.0,60.0,"(1, 2, 3)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
17,10.0,60.0,"(1, 2, 3)",198483.11004220456,558.6956639131732,0.5596330275229358,424.0,97.0,50.28916384272063,0.05725643003898151,-0.964929408076598,-0.9076729780376165,0.9999999999999999,192.0,122.74363527287271,53.91116705628484,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,8307.675019013433,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
18,10.0,60.0,"(1, 2, 3)",184020.4023366606,426.87921944834983,0.5940366972477065,464.0,114.0,54.258639865002145,0.13004002187274188,-0.964929408076598,-0.8348893862038561,0.9999999999999999,201.0,140.10353314602742,61.94236648084877,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,22805.331459635694,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
19,10.0,60.0,"(1, 2, 3)",161282.5581899259,355.90611230307525,0.6674311926605505,419.0,104.0,61.26989472816156,0.0968599870639143,-0.964929408076598,-0.8680694210126837,0.9999999999999999,189.0,138.32208789632983,66.29293292573279,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37988.41699276562,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
20,10.0,60.0,"(1, 3, 1)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
21,10.0,60.0,"(1, 3, 1)",180805.4847298011,869.8322432386585,0.44495412844036697,299.0,120.0,57.91372894228103,0.08871720335803268,-0.964929408076598,-0.8762122047185653,0.9999999999999999,242.0,161.0341578672053,73.47284661032188,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24203.350047526852,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
22,10.0,60.0,"(1, 3, 1)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
23,10.0,60.0,"(1, 3, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
24,10.0,60.0,"(1, 3, 1)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
25,10.0,60.0,"(1, 3, 2)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
26,10.0,60.0,"(1, 3, 2)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
27,10.0,60.0,"(1, 3, 2)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
28,10.0,60.0,"(1, 3, 2)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
29,10.0,60.0,"(1, 3, 2)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
30,10.0,60.0,"(2, 1, 1)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
31,10.0,60.0,"(2, 1, 1)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
32,10.0,60.0,"(2, 1, 1)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
33,10.0,60.0,"(2, 1, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
34,10.0,60.0,"(2, 1, 1)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
35,10.0,60.0,"(2, 1, 3)",172263.47183558068,303.4476472013033,0.6536697247706422,484.0,109.0,68.6804193347711,0.018723521305947344,-0.964929408076598,-0.9462058867706507,0.9999999999999999,177.0,126.21014222319853,58.33766408919259,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,33473.8823845734,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
36,10.0,60.0,"(2, 1, 3)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
37,10.0,60.0,"(2, 1, 3)",198483.11004220456,558.6956639131732,0.5596330275229358,424.0,97.0,50.28916384272063,0.05725643003898151,-0.964929408076598,-0.9076729780376165,0.9999999999999999,192.0,122.74363527287271,53.91116705628484,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,8307.675019013433,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
38,10.0,60.0,"(2, 1, 3)",184020.4023366606,426.87921944834983,0.5940366972477065,464.0,114.0,54.258639865002145,0.13004002187274188,-0.964929408076598,-0.8348893862038561,0.9999999999999999,201.0,140.10353314602742,61.94236648084877,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,22805.331459635694,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
39,10.0,60.0,"(2, 1, 3)",161282.5581899259,355.90611230307525,0.6674311926605505,419.0,104.0,61.26989472816156,0.0968599870639143,-0.964929408076598,-0.8680694210126837,0.9999999999999999,189.0,138.32208789632983,66.29293292573279,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37988.41699276562,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
40,10.0,60.0,"(2, 2, 3)",172263.47183558068,303.4476472013033,0.6536697247706422,484.0,109.0,68.6804193347711,0.018723521305947344,-0.964929408076598,-0.9462058867706507,0.9999999999999999,177.0,126.21014222319853,58.33766408919259,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,33473.8823845734,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
41,10.0,60.0,"(2, 2, 3)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
42,10.0,60.0,"(2, 2, 3)",198483.11004220456,558.6956639131732,0.5596330275229358,424.0,97.0,50.28916384272063,0.05725643003898151,-0.964929408076598,-0.9076729780376165,0.9999999999999999,192.0,122.74363527287271,53.91116705628484,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,8307.675019013433,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
43,10.0,60.0,"(2, 2, 3)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
44,10.0,60.0,"(2, 2, 3)",161282.5581899259,355.90611230307525,0.6674311926605505,419.0,104.0,61.26989472816156,0.0968599870639143,-0.964929408076598,-0.8680694210126837,0.9999999999999999,189.0,138.32208789632983,66.29293292573279,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37988.41699276562,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
45,10.0,60.0,"(2, 3, 1)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
46,10.0,60.0,"(2, 3, 1)",179486.43595877805,918.522156849384,0.44036697247706424,286.0,108.0,65.7419196555744,0.15252253262786153,-0.964929408076598,-0.8124068754487365,0.9999999999999999,244.0,161.66632302368976,73.48489480309297,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,25522.398818549904,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
47,10.0,60.0,"(2, 3, 1)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
48,10.0,60.0,"(2, 3, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
49,10.0,60.0,"(2, 3, 1)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
50,10.0,60.0,"(2, 3, 2)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
51,10.0,60.0,"(2, 3, 2)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
52,10.0,60.0,"(2, 3, 2)",200721.11445644684,428.18120296045686,0.5642201834862386,458.0,105.0,51.93264869039514,0.12583696865296445,-0.964929408076598,-0.8390924394236335,0.9999999999999999,190.0,122.09013064126027,53.91058262902356,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,6069.670604771149,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
53,10.0,60.0,"(2, 3, 2)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
54,10.0,60.0,"(2, 3, 2)",161534.29506044695,436.7595095263757,0.6559633027522935,431.0,58.0,28.0,0.017798967139680433,-0.964929408076598,-0.9471304409369176,0.9999999999999999,186.0,136.63088962602856,65.29607984175507,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,37736.68012224458,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
55,10.0,60.0,"(3, 1, 1)",194982.68819252079,296.2646792417159,0.029816513761467878,608.0,294.0,152.13152204589292,1.5603767917026246,-0.964929408076598,0.5954473836260267,0.8992729294635202,423.0,299.54799281584246,134.38931846790146,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,10754.666027633299,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
56,10.0,60.0,"(3, 1, 1)",180777.2678096757,844.1228608186152,0.5596330275229358,297.0,133.0,66.24198064671678,0.23854859545462703,-0.964929408076598,-0.726380812621971,0.9999999999999999,192.0,144.1735065814798,68.31671461967272,205008.83477732795,268.8809518353231,-0.10321100917431192,650.0,24231.566967652267,76.0,281.0,144.69968901141425,1.5523554131139279,0.5874260050373299,0.9999999999999999,481.0,319.13163428278307,142.05205898219745
57,10.0,60.0,"(3, 1, 1)",210953.39379535228,585.788511073895,-0.011467889908256979,573.0,232.0,127.7888884058391,1.0517383445292472,-0.964929408076598,0.08680893645264914,0.9999999999999999,441.0,300.06832555269807,135.42609242941916,206790.785061218,356.4917980527544,-0.05275229357798161,662.0,4162.608734134294,76.0,219.0,139.97142565538152,0.8820350300217099,-0.08289437805488806,0.8992729294635202,459.0,319.491783931919,142.48916561769465
58,10.0,60.0,"(3, 1, 1)",193074.47586266996,396.5461129965892,0.6032110091743119,453.0,153.0,67.10439627923047,0.28725841257398366,-0.964929408076598,-0.6776709955026143,0.9999999999999999,189.0,133.60014970051492,58.915392914943354,206825.7337962963,324.2986301105643,-0.07798165137614688,648.0,13751.25793362633,76.0,331.0,163.50229356189473,1.6767780846104963,0.7118486765338983,0.6798657425322026,470.0,339.9499963229887,157.87326919618775
59,10.0,60.0,"(3, 1, 1)",204996.637305473,269.9278005457001,0.01834862385321101,602.0,237.0,124.00806425390246,1.024743852656974,-0.964929408076598,0.05981444458037602,0.9425461421665517,428.0,301.7979456523851,142.24280704909188,199270.97518269153,274.08965146277825,-0.20871559633027514,641.0,5725.662122781476,76.0,229.0,125.66224572241258,1.097922170398207,0.13299276232160898,0.8992729294635202,527.0,343.0699637100281,146.27638913864413
60,10.0,60.0,"(3, 1, 2)",162519.2674491304,330.8129155951633,0.6513761467889908,463.0,78.0,59.455865984778995,0.18600428228584065,-0.964929408076598,-0.7789251257907573,0.9999999999999999,172.0,123.06096050332128,56.33851825211293,205737.35422015408,296.57293431092006,-0.04357798165137616,656.0,43218.08677102369,76.0,287.0,155.13542471015444,1.5936205987580152,0.6286911906814172,0.9999999999999999,455.0,296.59905596613083,130.522522927531
