,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,epsilon
88,27.34773405358505,9.256636754022162,0.0016979514595052425,-0.5769100387372222,-0.5786079901967275,32.9754019958788,11.566086307319965,0.002067506696351251,-0.5789775454335735,0.9
89,19.73516159165755,8.460993728837535,0.000468445298467679,-0.5743185467229249,-0.5747869920213926,32.41174055085074,13.21155690528657,0.0011356008319732824,-0.5754541475548982,0.9
90,28.921943581585875,11.614478829117648,0.0005842808385889686,-0.5717602928440699,-0.571176012005481,18.194284681669284,6.641779253370991,0.0005649353982168925,-0.5723252282422868,1.0
91,23.957574084045714,10.572232552944124,0.0010789501340863206,-0.5692346157973337,-0.5681556656632474,27.93190631731464,10.721578465410476,0.0008233457995145965,-0.5684112699978191,1.0
92,19.372785248967553,8.93803501178683,0.0006841567569968454,-0.5667408705982292,-0.5660567138412324,16.894998804532538,8.37494593551977,0.00021115144880201608,-0.5669520220470312,1.0
93,26.234317106106722,11.269446913720603,0.0011910316241319219,-0.5642784281868682,-0.5630873965627363,21.358664844782602,10.111883510733184,4.612532110381817e-05,-0.5643245535079721,1.0
94,30.27468921457606,11.432559043871043,0.00025783004598256554,-0.5618466750353786,-0.5621045050813611,18.65768358802899,8.69159456091382,0.0002584032300847472,-0.5615882718052938,1.0
95,28.069831228791017,11.309903708514959,0.0004247245888826523,-0.5594450127581854,-0.5590202881693027,19.11905364231716,7.4030463789336585,0.00025887492762632913,-0.5597038876858117,1.0
96,24.140151779280153,11.192005915317715,0.00017127873963529439,-0.5570728577262594,-0.5569015789866241,24.548832978613067,9.681915594507085,0.0006382361049031005,-0.5577110938311625,1.0
97,31.468520167031816,11.171895194264334,2.2067954023485825e-05,-0.5547296406861567,-0.5547517086401802,16.04723244139498,7.602417187796741,0.00013677120310640056,-0.5548664118892631,1.0
98,24.081930352444548,10.635407290959103,0.0004619181095733005,-0.5524148063846116,-0.5528767244941849,17.967615053249705,7.58192525779883,0.0008047388059060356,-0.5532195451905176,1.0
99,42.49204370523442,13.76561054291458,0.00010278418556763924,-0.5501278131993269,-0.5500250290137593,18.038064872659618,8.789602152980127,1.290920109142668e-05,-0.5501407224004183,1.0
100,10.545632879555146,4.949411330955673,0.0009251141363568749,-0.5478681327763382,-0.5469430186399813,16.71419117842196,5.932836021661691,0.00010121670482465817,-0.5477669160715135,2.0
101,12.59451510101712,5.169760459086477,0.0004743717991101404,-0.5456352496744749,-0.546109621473585,22.249239380039004,9.697450573183442,0.0014985489140639796,-0.5441367007604109,2.0
102,17.07059233300753,5.828560937420627,0.0003865487527080491,-0.5434286610171338,-0.5438152097698419,17.67830828086443,8.310905896173391,4.151616826075788e-05,-0.5434701771853946,2.0
103,14.185436882686151,5.770450443010561,2.5212983258748878e-05,-0.5412478761516407,-0.541222663168382,19.059057070104288,7.688714051978181,5.783512460955098e-05,-0.5413057112762503,2.0
104,11.106731359418013,4.927976780905105,0.0009790640973061926,-0.539092416316353,-0.5400714804136592,26.473632877323393,11.500840750507813,0.0003461689710846372,-0.5387462473452683,2.0
105,12.360773107854403,5.103011907716431,0.0003704274199097801,-0.5369618143156184,-0.5365913868957086,20.223110881298123,9.305048392082716,2.8805137755050225e-06,-0.5369646948293939,2.0
106,10.429300095769673,4.643605873643526,0.00024263620555131649,-0.5348556142026495,-0.5350982504082008,27.386548129584718,11.029659877002905,0.0006564722972935977,-0.5341991419053559,2.0
