,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,epsilon
54,56909.96934125652,31465.455613548686,0.1264255800915644,-0.36067334035056525,-0.48709892044212966,74545.5752899175,37882.74886829799,0.12712226526812698,-0.48779560561869223,2.0
55,66278.87095817995,33898.016990134616,0.11942946862678594,-0.35813009001410073,-0.47755955864088667,62674.64032847081,29574.30646170745,0.12029075679414786,-0.4784208468082486,3.0
56,64217.75657057098,32398.71273770461,0.11999754936080964,-0.3556368159833323,-0.47563436534414194,68408.73086932188,32942.94976025104,0.12502732356762236,-0.48066413955095466,3.0
57,70260.52467758783,36999.942083089394,0.11762038654261459,-0.35319206029872213,-0.4708124468413367,64269.09250424987,32151.791557393928,0.12271743624300979,-0.4759094965417319,3.0
58,66469.98938655933,34681.71362474423,0.1152778741778267,-0.35079441208177364,-0.46607228625960034,55163.84652153244,27410.702595091614,0.10881397768499268,-0.4596083897667663,3.0
59,63719.69470327809,34098.93628925383,0.11079626093439432,-0.34844250682817246,-0.4592387677625668,63686.770727828305,30426.674232365225,0.11858713753969147,-0.4670296443678639,3.0
60,59510.740459963235,30902.52821033463,0.11779086304261122,-0.3461350255210019,-0.4639258885636131,66796.03946001336,31548.973101738415,0.1191077984689658,-0.4652428239899677,4.0
61,65505.90883164805,48974.15397839014,0.07433471714703133,-0.3438706936073859,-0.41820541075441725,73043.41888944808,35757.76186266785,0.121345240019967,-0.4652159336273529,4.0
62,73427.2974628218,37144.54464435395,0.10939341730299684,-0.3416482798739089,-0.45104169717690573,62592.02288714408,30837.447898070943,0.11560472113391185,-0.45725300100782074,4.0
63,61437.90509150526,35738.85698079193,0.11665304234292317,-0.33946659524968936,-0.45611963759261254,61648.61093300792,29355.28941224936,0.11235796474951398,-0.45182455999920335,4.0
64,40643.374020621864,24812.49934256189,0.09562312212491825,-0.33732449156055516,-0.4329476136854734,58319.972678535225,28296.846962717107,0.10634911579540607,-0.44367360735596123,4.0
65,65971.46077279371,33896.76056045521,0.11645395004755399,-0.33522086025331316,-0.45167481030086715,73845.40007158597,35375.56055917569,0.11453707441126254,-0.4497579346645757,5.0
66,68419.69871745931,38048.4879173691,0.11362078980118107,-0.33315463110552507,-0.44677542090670613,71218.9054399328,34701.82754702037,0.11602509383272563,-0.4491797249382507,5.0
67,55554.42897350903,29829.469842460036,0.10659713738318488,-0.33112477093308773,-0.4377219083162726,58217.557429837485,28684.068209915204,0.10614646684811496,-0.4372712377812027,5.0
68,56055.53410208067,30994.195273981655,0.10957455168512525,-0.32913028230551256,-0.4387048339906378,63503.87704139184,30039.137962775276,0.10914628791415798,-0.43827657021967054,5.0
69,61754.392517906235,33042.837032098454,0.11152109302184576,-0.3271702022766722,-0.43869129529851797,60872.557250951635,29645.180897242684,0.10627689349312275,-0.43344709576979495,5.0
70,69765.52859664592,35173.980283845005,0.11260873035100277,-0.3252436011371691,-0.4378523314881719,67105.33575165909,33077.34166904174,0.11201777037173866,-0.43726137150890776,10.0
71,73819.8975703347,40460.89287481455,0.10632779876586257,-0.32334958119301566,-0.4296773799588782,70627.8034775792,40680.04429664781,0.10498793634994547,-0.4283375175429611,10.0
72,56006.61281566366,30149.67724829829,0.10038997042946429,-0.3214872755742222,-0.4218772460036865,56634.817457374505,28735.009106619258,0.10333027361573083,-0.424817549189953,10.0
73,61193.13410018683,30967.34367353132,0.10477980455930497,-0.31965584707590483,-0.4244356516352098,60228.697943196414,30794.30410815244,0.10743344164651053,-0.42708928872241536,10.0
74,71227.5309477642,44656.17652784736,0.09437279616861799,-0.3178544870337965,-0.4122272832024145,65692.7160444058,33630.4679582714,0.10821445418302406,-0.42606894121682054,10.0
75,67918.45341885241,34277.407309999464,0.10835940569901115,-0.3160824142353985,-0.42444181993440966,68556.9623936619,40544.18767139919,0.09908946565388332,-0.41517187988928184,15.0
76,69508.59448845226,43939.30592297032,0.09499629465452042,-0.3143388738674558,-0.4093351685219762,67444.0473923476,33543.86108584896,0.10695875829600449,-0.4212976321634603,15.0
77,61173.43327971438,31182.56789804278,0.09932481205691035,-0.3126231365001089,-0.4119479485570193,67013.7453260011,34502.828935790196,0.10576438324311382,-0.41838751974322275,15.0
78,61232.937014605806,31676.82711931283,0.10214372045417397,-0.3109344971076613,-0.41307821756183527,62882.94142610121,31762.6274385139,0.10334230172318393,-0.4142767988308452,15.0
79,70155.5953854327,39609.22171399093,0.10016823555894694,-0.30927227412567815,-0.4094405096846251,69081.48393937128,43668.00294648207,0.09032023031443565,-0.3995925044401138,15.0
80,59365.81409001579,30331.496502553688,0.10248527144234432,-0.30763580854388434,-0.41012107998622865,69034.63480446217,34473.74259536814,0.10262098117605495,-0.4102567897199393,20.0
81,64824.73103215732,50731.738261821636,0.06129203839177727,-0.30602446303422914,-0.3673165014260064,67568.6886907493,33779.625166023456,0.1035449728738615,-0.40956943590809064,20.0
82,52055.24416863297,29907.65671401089,0.08395376637956226,-0.30443762111327266,-0.3883913874928349,55847.51214405696,29250.703716242897,0.0948956311721515,-0.39933325228542416,20.0
83,71486.549782549,37963.67402237911,0.10044508986964767,-0.3028746863379883,-0.403319776207636,67832.65104145986,34928.07331306069,0.10095538194915521,-0.4038300682871435,20.0
84,65813.23020564814,36346.24474357231,0.09861606268078799,-0.30133508153407085,-0.39995114421485883,67372.58565256397,35769.81018139305,0.10098162115795073,-0.4023167026920216,20.0
