,0,1,2,3,4,5,6,7,8,9,10
0,0.1,0.09090909090909094,0.09090909090909094,1.9999999999999996,816.0,578.3562915712079,0.14995543672014267,0.14848950156562224,2.0,763.0,541.7240995193033
0,0.1,0.1530981456354592,0.15288857303004388,2.0,749.0,529.9179181722392,0.09090909090909105,0.09090909090909105,1.1102230246251565e-16,804.0,568.6897220805032
0,0.1,0.09452137266706817,0.0933985795833604,2.0,752.0,533.1134963588898,0.09090909090909105,0.09090909090909105,1.9999999999999998,755.0,534.5774031887244
0,0.1,0.1356382978723405,0.13412152503320252,2.0,715.0,508.65803837155664,0.09090909090909094,0.09090909090909094,2.0,752.0,534.0430694241804
0,0.1,0.14698162729658792,0.1511921358981677,0.0,715.0,505.58184302840624,0.09090909090909094,0.09090909090909105,1.1102230246251565e-16,762.0,541.4886887091918
0,0.1,0.09090909090909094,0.09090909090909105,2.0,777.0,549.5862079783299,0.14472914472914478,0.14336619546526774,1.9999999999999998,731.0,517.8735366863227
0,0.1,0.09090909090909094,0.09090909090909105,2.0,758.0,536.0783524821721,0.10889901655073164,0.10827582824705184,1.1102230246251565e-16,743.0,525.837427348035
0,0.1,0.09090909090909105,0.09090909090909105,1.9999999999999998,765.0,540.9408470433713,0.09328579916815227,0.09198466628313196,2.0,763.0,540.3008421240893
0,0.1,0.14289336883479142,0.14296046242705107,1.9999999999999998,676.0,478.0230119983765,0.09090909090909094,0.09090909090909105,1.1102230246251565e-16,717.0,507.05522381689354
0,0.1,0.09090909090909094,0.09090909090909105,1.9999999999999998,772.0,545.9523788756671,0.10621761658031093,0.10461380222212757,1.9999999999999998,759.0,537.7220471581949
0,0.1,0.09090909090909094,0.09090909090909105,1.9999999999999998,767.0,545.3668490108287,0.12646675358539772,0.12792547863645942,2.0,737.0,523.1605872005268
0,0.1,0.09560117302052795,0.09941638607959691,2.0,771.0,545.2824955928808,0.09090909090909105,0.09090909090909105,1.9999999999999998,775.0,550.4334655523771
0,0.1,0.1388822259534661,0.13823235568224657,2.0,718.0,508.3404371088336,0.09090909090909094,0.09090909090909094,2.0,758.0,536.2555361019595
0,0.1,0.09090909090909094,0.09090909090909105,1.1102230246251565e-16,763.0,539.5451788312077,0.2541403550577863,0.2521608405216844,2.0,626.0,443.8423143414787
0,0.1,0.14008155432957548,0.13935770074879616,1.9999999999999996,717.0,508.2764995551142,0.09090909090909094,0.09090909090909094,2.0,758.0,536.8891878218446
0,0.1,0.11456573166610351,0.10951948179537652,2.0,786.0,559.7463711360708,0.09090909090909094,0.09090909090909094,0.0,807.0,571.4446604877851
0,0.1,0.10072383756594283,0.11237874253206381,2.0,733.0,518.3676301622238,0.09090909090909094,0.09090909090909105,2.0,741.0,530.9058296911045
0,0.1,0.17881101087207962,0.1783446470025304,2.0,710.0,502.332559167729,0.09090909090909094,0.09090909090909094,,786.0,555.7877292636101
0,0.1,0.1257355590248589,0.12482097617774812,2.0,728.0,515.4745386534624,0.09090909090909094,0.09090909090909105,1.1102230246251565e-16,757.0,535.4484102133463
0,0.1,0.19819311123658956,0.1972380256100691,2.0,710.0,502.6907598116361,0.09090909090909105,0.09090909090909105,1.1102230246251565e-16,805.0,569.2740991824588
0,0.2,0.09090909090909105,0.09090909090909094,2.0,780.0,552.5015837081374,0.17599067599067608,0.17475085091812292,1.9999999999999996,707.0,501.54660800368293
0,0.2,0.09090909090909105,0.09090909090909094,2.0,734.0,519.449708826562,0.09338617785484282,0.0927910243286385,1.9999999999999998,732.0,518.3743820830655
0,0.2,0.17428049337597074,0.17477113574800918,2.0,723.0,511.2504278726816,0.09090909090909094,0.09090909090909105,2.0,796.0,563.2051136131489
0,0.2,0.09435261707988984,0.09788500735348749,1.9999999999999996,789.0,558.2839779180484,0.09090909090909094,0.09090909090909105,1.9999999999999998,792.0,562.6011020252271
0,0.2,0.09090909090909105,0.09090909090909094,2.0,790.0,561.4712815451918,0.2635212888377446,0.2644690619188397,1.9999999999999996,640.0,454.2774482626229
0,0.2,0.15688247791568832,0.15687125167970573,1.1102230246251565e-16,754.0,533.1660154210881,0.09090909090909094,0.09090909090909094,1.1102230246251565e-16,813.0,574.8782479795178
