,epsilon,BASE_WEIGHT,pattern_weight,ndcgpc,diffpc,Eucpc,reldiffpc,nodessimpc,distocenterpc,wdispc,pc_node_num,klpc,priv_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,kstestpc,cstestpc,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodessimpriv,klpriv,distocenterpriv,wdispriv,cluster_dis_diff,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,kstestpriv,cstestpriv
0,0.5,800.0,"[0, 0, 10]",0.775440392644234,1348.0,726.0757536235458,3.0700691293611646,-0.6147540983606556,0.0804220498168913,0.012892690331355814,638.0,0.16747853252249187,641.0,17573.61121471507,12589.342110959948,1.9999999999999996,0.9999999999999999,-0.9999999999999999,0.4029521152952116,0.0,0.9818407652243231,1187.0,655.1984432215937,2.4728283987133546,-0.6270491803278688,0.16385362281231436,0.08085592176952762,0.013032573243845274,0.0004338719526363194,244.0,19206.276492625148,13746.77252747618,1.9999999999999998,0.39894235239423526,0.0
1,0.5,800.0,"[0, 10, 0]",0.9818407652243231,1187.0,655.1984432215937,2.4728283987133546,-0.6270491803278688,0.08085592176782276,0.01303257324511708,641.0,0.16385362281231436,641.0,19206.27649262514,13746.772527476178,2.0,0.9999999999999999,-0.9999999999999999,0.39894235239423526,0.0,0.9818407652243231,1187.0,655.1984432215937,2.4728283987133546,-0.6270491803278688,0.16385362281231436,0.08085592176952762,0.013032573243845274,1.7048584766143904e-12,244.0,19206.276492625148,13746.77252747618,1.9999999999999998,0.39894235239423526,0.0
2,0.5,800.0,"[10, 0, 0]",0.9818407652243231,1214.0,681.3325179381944,2.3810693166887855,-0.75,0.08097185822197334,0.011683966197942984,671.0,0.17504445942542995,641.0,17382.703480637654,12307.436886596863,1.1102230246251565e-16,0.9999999999999999,-0.9999999999999999,0.41004184100418417,0.0,0.9818407652243231,1187.0,655.1984432215937,2.4728283987133546,-0.6270491803278688,0.16385362281231436,0.08085592176952762,0.013032573243845274,0.00011593645244571682,244.0,19206.276492625148,13746.77252747618,1.9999999999999998,0.39894235239423526,0.0
