,0,1,2,3,4,5,6,7,8,9,10
0,0.1,0.2819651480159564,0.2763196728721272,2.0,684.0,487.4689733716393,0.09090909090909094,0.09090909090909094,1.9999999999999998,866.0,612.3610046369706
0,0.1,0.09090909090909094,0.09090909090909105,2.0,756.0,539.0454526289967,0.1546416546416547,0.15403592964625157,1.9999999999999996,703.0,501.61439373287527
0,0.1,0.10799726589200276,0.10908792897088748,2.0,783.0,553.8275905008705,0.09090909090909094,0.09090909090909094,2.0,798.0,565.1283040159996
0,0.1,0.09090909090909094,0.09090909090909094,0.0,791.0,559.3254866354653,0.12883576600390767,0.12883899908309326,,758.0,535.9888058532566
0,0.1,0.09090909090909105,0.09090909090909105,2.0,770.0,549.4160536424104,0.11688311688311703,0.12412609988411727,2.0,748.0,529.3410998590606
0,0.1,0.09090909090909094,0.09090909090909094,1.9999999999999996,782.0,557.6414618731286,0.13392234364101374,0.12761907743537004,2.0,745.0,535.1233502660858
0,0.1,0.09090909090909105,0.09090909090909094,2.0,804.0,569.9912280026773,0.1350067842605157,0.13311245178854814,2.0,765.0,543.5301279598032
0,0.1,0.09090909090909094,0.09090909090909105,2.0,801.0,567.1340229610635,0.18056974236749523,0.18050841745791868,2.0,722.0,511.237713788801
0,0.1,0.18839873263465756,0.18646514929391045,2.0,666.0,472.05508153180597,0.09090909090909094,0.09090909090909094,0.0,746.0,527.5016587651645
0,0.1,0.11328308996702785,0.11320881738199118,1.9999999999999996,753.0,532.8461316365166,0.09090909090909094,0.09090909090909105,2.0,772.0,546.2453661130683
0,0.1,0.13965087281795519,0.1400283916443904,2.0,759.0,536.9404063767226,0.09090909090909094,0.09090909090909105,1.9999999999999998,802.0,567.609020365251
0,0.1,0.13743241544071427,0.13666983328369686,2.0,686.0,486.3620050949704,0.09090909090909094,0.09090909090909105,2.0,723.0,512.1415819868564
0,0.1,0.10641851586733486,0.10794004436636473,2.0,749.0,532.5607946516529,0.09090909090909094,0.09090909090909094,1.9999999999999998,762.0,542.7282929790928
0,0.1,0.12561576354679804,0.12569875427069843,1.1102230246251565e-16,781.0,552.3051692678605,0.09090909090909094,0.09090909090909094,2.0,812.0,574.2821606144491
0,0.1,0.09928229665071786,0.09713161909559398,1.9999999999999996,753.0,534.1956570396281,0.09090909090909105,0.09090909090909094,1.9999999999999996,760.0,537.8773094303198
0,0.1,0.09090909090909094,0.09090909090909094,2.0,741.0,525.3046734991037,0.09827015090172986,0.09930260003379943,1.9999999999999998,735.0,520.4546089718103
0,0.1,0.14618369987063395,0.14406547928363211,2.0,726.0,514.9951456081892,0.09090909090909094,0.09090909090909105,1.9999999999999996,773.0,546.9780617172868
0,0.1,0.09090909090909105,0.09090909090909094,0.0,760.0,537.8196723809942,0.1267942583732059,0.12558961179309525,2.0,730.0,517.3026193631731
0,0.1,0.10927456382001843,0.10921351187081263,1.1102230246251565e-16,776.0,548.7804661246608,0.09090909090909094,0.09090909090909105,2.0,792.0,560.0571399419885
0,0.1,0.09090909090909094,0.09090909090909094,1.9999999999999996,747.0,533.4013498295632,0.09699403675307294,0.10578466799894637,0.0,742.0,524.6732316404183
0,0.2,0.17662682602921653,0.18185541324069754,1.9999999999999996,682.0,483.64656516923594,0.09090909090909094,0.09090909090909105,2.0,753.0,537.4095272694744
0,0.2,0.10845910845910856,0.1089577967906783,2.0,762.0,539.4163512538344,0.09090909090909094,0.09090909090909094,1.9999999999999998,777.0,550.3426205555953
0,0.2,0.09090909090909094,0.09090909090909094,2.0,773.0,548.405871595117,0.11443020110549229,0.11678954213450432,1.9999999999999996,753.0,532.7935810424145
0,0.2,0.15328635786069078,0.15803918703360353,1.9999999999999998,733.0,520.8733051328317,0.09090909090909094,0.09090909090909094,1.9999999999999996,787.0,562.4028805047143
0,0.2,0.09090909090909094,0.09090909090909105,2.0,797.0,564.3837347053865,0.19242614349264286,0.18559499371481492,1.9999999999999996,708.0,505.60063291099624
0,0.2,0.09090909090909105,0.09090909090909094,0.0,830.0,587.0366257738949,0.131434830230011,0.13079363423162005,2.0,793.0,561.2815692680457
0,0.2,0.09090909090909105,0.09090909090909094,2.0,774.0,551.4943336064297,0.12497063659854368,0.12723529340253148,2.0,745.0,529.4572692862002
