,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,nodes_real,nodes_pc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_intra_dis_diff_pc_priv,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodes_priv
12,2.0,14.0,"(1, 4, 1)",2696.6395307532075,206.7459819338671,0.25380710659898476,50.0,632172.3031756403,145614.14905432318,0.9678737641124302,0.741219207987556,-0.22665455612487423,0.9999999999999998,127.0,105.01904589168576,0.6847627737226277,354.0,277.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,188.1449165620288,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
13,2.0,14.0,"(1, 4, 1)",2865.666029778822,325.7331961209961,0.35025380710659904,69.0,582024.5753030225,131132.71438536997,1.0780611680176952,0.741219207987556,-0.33684196003013916,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,401.6384085057516,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
14,2.0,14.0,"(1, 4, 1)",2751.9261371626526,592.1642553699277,0.5380710659898478,106.0,381960.01831205084,106589.341002641,0.807518715704092,0.741219207987556,-0.06629950771653591,0.9999999999999998,124.0,100.0,0.7003649635036496,354.0,286.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,256.4271713325047,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
15,2.0,14.0,"(1, 4, 9)",2890.3893107260183,813.4187197289739,0.5939086294416244,117.0,361743.2563407012,96473.62956103582,0.987491410393051,0.741219207987556,-0.24627220240549497,0.9999999999999998,56.0,43.08131845707603,0.345985401459854,354.0,298.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,588.0888971570325,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
16,2.0,14.0,"(1, 4, 9)",3032.345223926567,791.0685233690458,0.5228426395939086,103.0,446045.1786272053,111422.39610914962,1.0543037395755264,0.741219207987556,-0.3130845315879703,0.9999999999999998,54.0,46.69047011971501,0.2678832116788321,354.0,300.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,683.3450822387367,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
17,2.0,14.0,"(1, 4, 9)",3164.2354350485048,527.6333574335279,0.3350253807106599,66.0,513255.99408056866,115715.50292679886,0.8323954176938859,0.741219207987556,-0.09117620970632988,0.9999999999999998,129.0,102.7861858422619,0.7451642335766424,354.0,287.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,655.7408208573261,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
18,2.0,14.0,"(1, 4, 9)",2951.669531036537,527.2981422492564,0.41116751269035534,81.0,521686.8791116859,139071.14365269526,0.986409002506635,0.741219207987556,-0.245189794519079,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,487.64190976346663,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
19,2.0,14.0,"(1, 4, 9)",2908.062434914264,501.33336094617533,0.41624365482233505,82.0,299045.87922232744,87892.31772276618,0.6086694980781079,0.741219207987556,0.13254970990944814,0.9999999999999998,159.0,117.23907198540937,1.075912408759124,354.0,307.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,412.56346908411615,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
20,2.0,14.0,"(1, 9, 1)",2690.1655596263768,885.6971526487563,0.7411167512690355,146.0,272655.8172163076,73824.54310068405,0.8319265492913971,0.741219207987556,-0.0907073413038411,0.9999999999999998,97.0,85.84287972802403,0.4602189781021898,354.0,281.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,387.86514605739103,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
21,2.0,14.0,"(1, 9, 1)",2680.3815308148774,462.96034653266236,0.4467005076142132,88.0,398165.17188796663,97353.73692759444,1.267431425814436,0.741219207987556,-0.5262122178268799,0.9999999999999998,62.0,61.00819617067857,0.2351277372262774,354.0,294.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,331.381389127047,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
