,ndcgpc,diffpc,Eucpc,reldiffpc,nodes_real,nodes_pc,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodessimpriv,nodes_priv
18,1.0,16.0,15.033296378372908,0.05467762326169406,819.0,805.0,1.0,9.0,8.06225774829855,0.28697850821744625,0.989010989010989,810.0
19,1.0,46.0,38.8329756778952,0.33375474083438683,819.0,789.0,1.0,60.0,53.46026561849464,0.3170037926675095,0.9438339438339438,773.0
20,1.0,23.0,20.223748416156685,0.13242730720606827,819.0,842.0,1.0,40.0,36.22154055254967,0.18836915297092288,0.960927960927961,851.0
21,1.0,9.0,8.06225774829855,0.04582806573957016,819.0,828.0,1.0,18.0,13.92838827718412,0.1950063211125158,0.9902319902319903,827.0
22,1.0,12.0,9.486832980505138,0.11852085967130215,819.0,813.0,1.0,25.0,21.37755832643195,0.16940581542351452,0.9792429792429792,802.0
23,1.0,20.0,19.026297590440446,0.05973451327433628,819.0,799.0,1.0,81.0,78.05767098754612,0.20575221238938052,0.9084249084249084,744.0
24,1.0,9.0,8.06225774829855,0.04582806573957016,819.0,826.0,1.0,37.0,32.38826948140329,0.21902654867256638,0.967032967032967,792.0
25,1.0,16.0,12.083045973594572,0.19247787610619468,819.0,825.0,1.0,17.0,13.0,0.19374209860935526,0.9792429792429792,836.0
26,1.0,6.0,5.0990195135927845,0.04203539823008849,819.0,823.0,1.0,33.0,24.596747752497688,0.42067003792667507,0.9865689865689866,808.0
27,1.0,71.0,65.27633568147036,0.29646017699115046,819.0,878.0,1.0,12.0,12.0,0.015170670037926675,0.9853479853479854,807.0
28,1.0,20.0,15.811388300841896,0.1975347661188369,819.0,799.0,1.0,27.0,20.12461179749811,0.34418457648546147,0.989010989010989,810.0
29,1.0,1.0,1.0,0.03571428571428571,819.0,818.0,1.0,20.0,16.492422502470642,0.16308470290771176,0.9853479853479854,807.0
30,1.0,18.0,13.92838827718412,0.1950063211125158,819.0,811.0,1.0,27.0,25.079872407968907,0.10303413400758532,0.967032967032967,846.0
31,1.0,51.0,48.093658625644196,0.16782553729456384,819.0,864.0,1.0,12.0,8.94427190999916,0.2907711757269279,0.9951159951159951,823.0
32,1.0,24.0,21.213203435596427,0.13369152970922882,819.0,837.0,1.0,4.0,3.1622776601683795,0.039506953223767384,0.9951159951159951,815.0
33,1.0,49.0,42.579337712087536,0.30309734513274333,819.0,784.0,1.0,15.0,11.180339887498949,0.19121365360303413,0.9816849816849816,834.0
34,1.0,35.0,31.25699921617557,0.1820480404551201,819.0,784.0,1.0,52.0,51.0098029794274,0.10018963337547408,0.9365079365079365,767.0
35,1.0,25.0,20.615528128088304,0.2038558786346397,819.0,834.0,1.0,12.0,8.602325267042627,0.2563211125158028,0.9853479853479854,807.0
36,1.0,31.0,30.01666203960727,0.0736409608091024,819.0,848.0,1.0,33.0,30.14962686336267,0.14506953223767383,0.9597069597069597,852.0
37,1.0,12.0,10.198039027185569,0.08407079646017698,819.0,831.0,1.0,49.0,48.010415536631214,0.09639696586599242,0.9401709401709402,770.0
38,1.0,18.0,14.560219778561036,0.16055625790139064,819.0,801.0,1.0,25.0,20.615528128088304,0.2038558786346397,0.9816849816849816,804.0
39,1.0,44.0,43.01162633521314,0.09007585335018964,819.0,861.0,1.0,38.0,29.154759474226502,0.4269911504424779,0.9804639804639804,803.0
40,1.0,10.0,7.211102550927978,0.2193426042983565,819.0,821.0,1.0,59.0,55.14526271584895,0.21238938053097345,0.9377289377289377,870.0
41,1.0,84.0,79.1580697086532,0.2784450063211125,819.0,735.0,1.0,15.0,11.180339887498949,0.19121365360303413,0.9816849816849816,804.0
42,1.0,26.0,24.08318915758459,0.10176991150442477,819.0,841.0,1.0,4.0,4.0,0.0050568900126422255,0.9951159951159951,815.0
43,1.0,5.0,4.123105625617661,0.1441213653603034,819.0,822.0,1.0,47.0,39.05124837953327,0.3694690265486726,0.9645909645909646,848.0
44,1.0,30.0,23.40939982143925,0.3135271807838179,819.0,849.0,1.0,12.0,8.48528137423857,0.2218710493046776,0.9853479853479854,831.0
45,1.0,27.0,25.079872407968907,0.10303413400758532,819.0,846.0,1.0,30.0,29.017236257093817,0.07237673830594185,0.9633699633699634,789.0
46,1.0,7.0,6.082762530298219,0.21554993678887482,819.0,824.0,1.0,21.0,16.76305461424021,0.19879898862199746,0.9743589743589743,798.0
47,1.0,15.0,10.816653826391969,0.22566371681415928,819.0,804.0,1.0,33.0,29.274562336608895,0.17951959544879897,0.9694749694749695,844.0
48,1.0,31.0,27.294688127912362,0.17699115044247787,819.0,796.0,1.0,22.0,18.439088914585774,0.16561314791403287,0.9731379731379731,841.0
49,1.0,4.0,4.0,0.14285714285714285,819.0,823.0,1.0,19.0,14.317821063276353,0.2307206068268015,0.9768009768009768,800.0
50,1.0,19.0,19.0,0.02402022756005057,819.0,800.0,1.0,8.0,6.324555320336759,0.07901390644753477,0.9951159951159951,815.0
51,1.0,53.0,47.38143096192854,0.27370417193426044,819.0,860.0,1.0,25.0,22.20360331117452,0.13495575221238937,0.9694749694749695,794.0
52,1.0,6.0,5.0990195135927845,0.17983565107458913,819.0,815.0,1.0,13.0,9.848857801796104,0.15423514538558786,0.9841269841269842,806.0
53,1.0,34.0,27.202941017470888,0.3185840707964602,819.0,837.0,1.0,7.0,5.0,0.14664981036662453,0.9987789987789988,818.0
54,1.0,19.0,16.278820596099706,0.12737041719342604,819.0,800.0,1.0,78.0,67.89698078707183,0.4775600505689001,0.9316239316239316,763.0
55,1.0,12.0,8.94427190999916,0.1529709228824273,819.0,815.0,1.0,8.0,5.830951894845301,0.11346396965865992,0.9975579975579976,817.0
56,1.0,19.0,15.524174696260024,0.1618204804045512,819.0,830.0,1.0,3.0,2.23606797749979,0.07269279393173197,0.9963369963369964,822.0
57,1.0,11.0,7.810249675906654,0.1861567635903919,819.0,830.0,1.0,23.0,17.0,0.30467762326169406,0.9914529914529915,812.0
58,1.0,16.0,15.033296378372908,0.05467762326169406,819.0,805.0,1.0,25.0,24.020824298928627,0.06605562579013906,0.9719169719169719,796.0
59,1.0,38.0,33.37663853655727,0.22029077117572693,819.0,847.0,1.0,48.0,45.09988913511872,0.16403286978508216,0.9487179487179487,861.0
60,1.0,18.0,16.1245154965971,0.09165613147914033,819.0,833.0,1.0,48.0,42.42640687119285,0.26738305941845764,0.9413919413919414,771.0
61,1.0,21.0,18.24828759089466,0.12989886219974714,819.0,798.0,1.0,54.0,53.009433122794285,0.1027180783817952,0.9365079365079365,767.0
62,1.0,24.0,21.213203435596427,0.13369152970922882,819.0,795.0,1.0,31.0,29.068883707497267,0.10809102402022755,0.9621489621489622,850.0
63,1.0,62.0,59.07622195096772,0.18173198482932995,819.0,763.0,1.0,57.0,53.150729063673246,0.20986093552465235,0.9304029304029304,876.0
64,1.0,48.0,46.04345773288535,0.12958280657395702,819.0,771.0,1.0,12.0,8.48528137423857,0.2218710493046776,0.9853479853479854,807.0
65,1.0,43.0,37.48332962798263,0.26106194690265483,819.0,776.0,1.0,42.0,30.528675044947494,0.6042983565107458,0.9877899877899878,809.0
66,1.0,3.0,2.23606797749979,0.03824273072060683,819.0,822.0,1.0,8.0,7.0710678118654755,0.044563843236409606,0.9902319902319903,811.0
67,1.0,34.0,27.202941017470888,0.3185840707964602,819.0,785.0,1.0,43.0,41.048751503547585,0.12326169405815424,0.9523809523809523,858.0
68,1.0,26.0,20.248456731316587,0.27402022756005057,819.0,831.0,1.0,15.0,11.180339887498949,0.19121365360303413,0.9938949938949939,824.0
69,1.0,6.0,4.242640687119285,0.1109355246523388,819.0,813.0,1.0,19.0,13.45362404707371,0.334070796460177,0.9768009768009768,800.0
70,1.0,25.0,18.35755975068582,0.34165613147914037,819.0,844.0,1.0,40.0,35.35533905932738,0.22281921618204803,0.9633699633699634,789.0
71,1.0,12.0,10.198039027185569,0.08407079646017698,819.0,827.0,1.0,14.0,10.770329614269007,0.36219974715549935,0.9926739926739927,813.0
72,1.0,27.0,26.019223662515376,0.06858407079646017,819.0,846.0,1.0,12.0,8.602325267042627,0.2563211125158028,0.9975579975579976,817.0
73,1.0,23.0,16.64331697709324,0.3391276864728192,819.0,814.0,1.0,5.0,4.123105625617661,0.04077117572692794,0.9938949938949939,814.0
74,1.0,21.0,19.1049731745428,0.09544879898862199,819.0,798.0,1.0,18.0,17.029386365926403,0.057206068268015164,0.9804639804639804,835.0
75,1.0,20.0,15.231546211727817,0.23198482932996206,819.0,839.0,1.0,14.0,10.770329614269007,0.1554993678887484,0.9926739926739927,813.0
76,1.0,11.0,10.04987562112089,0.3584070796460177,819.0,810.0,1.0,5.0,4.123105625617661,0.1441213653603034,0.9938949938949939,824.0
77,1.0,17.0,12.529964086141668,0.22819216182048038,819.0,814.0,1.0,8.0,8.0,0.010113780025284451,0.9902319902319903,827.0
78,1.0,16.0,12.649110640673518,0.15802781289506954,819.0,827.0,1.0,11.0,8.06225774829855,0.15170670037926676,0.9963369963369964,816.0
79,1.0,13.0,9.219544457292887,0.22313527180783815,819.0,818.0,1.0,14.0,11.40175425099138,0.12104930467762326,0.9902319902319903,827.0
80,1.0,39.0,32.7566787083184,0.29045512010113783,819.0,780.0,1.0,14.0,10.295630140987,0.18994943109987358,0.9951159951159951,823.0
81,1.0,13.0,12.041594578792296,0.050884955752212385,819.0,808.0,1.0,14.0,11.40175425099138,0.12104930467762326,0.9902319902319903,827.0
82,1.0,28.0,24.331050121192877,0.1731984829329962,819.0,791.0,1.0,20.0,20.0,0.025284450063211124,0.9755799755799756,799.0
83,1.0,55.0,53.03772242470448,0.1384323640960809,819.0,870.0,1.0,11.0,9.219544457292887,0.32395701643489255,0.9914529914529915,812.0
84,1.0,1.0,1.0,0.0012642225031605564,819.0,820.0,1.0,23.0,19.4164878389476,0.16687737041719342,0.9719169719169719,796.0
85,1.0,17.0,13.601470508735444,0.1592920353982301,819.0,828.0,1.0,17.0,13.601470508735444,0.1592920353982301,0.9792429792429792,802.0
86,1.0,12.0,10.198039027185569,0.08407079646017698,819.0,811.0,1.0,24.0,22.090722034374522,0.09924146649810367,0.9755799755799756,799.0
87,1.0,28.0,26.076809620810597,0.10429835651074588,819.0,795.0,1.0,29.0,29.0,0.03666245259165613,0.9645909645909646,848.0
88,1.0,15.0,15.0,0.018963337547408345,819.0,804.0,1.0,56.0,53.08483775994799,0.17414664981036662,0.938949938949939,869.0
89,1.0,12.0,8.602325267042627,0.18742098609355246,819.0,817.0,1.0,29.0,26.1725046566048,0.1400126422250316,0.9645909645909646,790.0
90,1.0,37.0,31.575306807693888,0.2534766118836915,819.0,782.0,1.0,16.0,11.661903789690601,0.22692793931731983,0.9951159951159951,823.0
91,1.0,14.0,10.770329614269007,0.1554993678887484,819.0,833.0,1.0,10.0,8.246211251235321,0.08154235145385588,0.9926739926739927,825.0
92,1.0,19.0,16.278820596099706,0.12737041719342604,819.0,832.0,1.0,16.0,11.40175425099138,0.33027812895069536,0.9975579975579976,817.0
93,1.0,8.0,7.0710678118654755,0.044563843236409606,819.0,813.0,1.0,2.0,1.4142135623730951,0.03697850821744627,0.9975579975579976,821.0
94,1.0,34.0,32.0624390837628,0.11188369152970923,819.0,785.0,1.0,4.0,3.1622776601683795,0.039506953223767384,0.9975579975579976,817.0
95,1.0,36.0,35.014282800023196,0.07996207332490518,819.0,783.0,1.0,35.0,34.0147027033899,0.07869785082174463,0.9572649572649573,784.0
96,1.0,25.0,22.20360331117452,0.13495575221238937,819.0,800.0,1.0,10.0,7.211102550927978,0.2193426042983565,0.9975579975579976,817.0
97,1.0,31.0,28.160255680657446,0.14254108723135273,819.0,850.0,1.0,38.0,38.0,0.04804045512010114,0.9536019536019535,857.0
98,1.0,11.0,9.219544457292887,0.08280657395701643,819.0,830.0,1.0,53.0,48.25971404805462,0.23925410872313527,0.9474969474969475,776.0
99,1.0,16.0,14.142135623730951,0.08912768647281921,819.0,807.0,1.0,22.0,15.811388300841896,0.33786346396965866,0.9951159951159951,815.0
100,1.0,15.0,10.816653826391969,0.3290139064475348,819.0,834.0,1.0,55.0,51.15662224971465,0.20733249051833122,0.9328449328449329,764.0
101,1.0,23.0,19.4164878389476,0.16687737041719342,819.0,804.0,1.0,20.0,19.026297590440446,0.05973451327433628,0.9755799755799756,839.0
102,1.0,13.0,9.848857801796104,0.15423514538558786,819.0,814.0,1.0,33.0,25.632011235952593,0.3517699115044248,0.9816849816849816,834.0
103,1.0,14.0,13.038404810405298,0.05214917825537294,819.0,831.0,1.0,9.0,6.4031242374328485,0.14917825537294563,0.989010989010989,828.0
104,1.0,21.0,16.76305461424021,0.19879898862199746,819.0,840.0,1.0,12.0,8.94427190999916,0.1529709228824273,0.9951159951159951,823.0
105,1.0,41.0,41.0,0.051833122629582805,819.0,778.0,1.0,7.0,5.385164807134504,0.18109987357774968,0.9914529914529915,812.0
106,1.0,11.0,8.54400374531753,0.11725663716814158,819.0,830.0,1.0,1.0,1.0,0.0012642225031605564,0.9987789987789988,818.0
107,1.0,22.0,16.55294535724685,0.26896333754740837,819.0,841.0,1.0,31.0,22.47220505424423,0.4525916561314791,0.9621489621489622,788.0
108,1.0,36.0,25.80697580112788,0.5622629582806574,819.0,813.0,1.0,13.0,10.44030650891055,0.3609355246523388,0.9914529914529915,812.0
109,1.0,22.0,18.439088914585774,0.16561314791403287,819.0,797.0,1.0,14.0,10.770329614269007,0.1554993678887484,0.9926739926739927,825.0
110,1.0,25.0,23.08679276123039,0.10050568900126422,819.0,798.0,1.0,16.0,11.40175425099138,0.261378002528445,0.9804639804639804,835.0
111,1.0,58.0,52.3450093132096,0.2800252844500632,819.0,773.0,1.0,3.0,2.23606797749979,0.07269279393173197,0.9963369963369964,822.0
112,1.0,9.0,6.4031242374328485,0.1836283185840708,819.0,818.0,1.0,28.0,24.331050121192877,0.1731984829329962,0.9658119658119658,791.0
113,1.0,8.0,7.0710678118654755,0.044563843236409606,819.0,827.0,1.0,30.0,28.071337695236398,0.106826801517067,0.9682539682539683,845.0
114,1.0,27.0,20.615528128088304,0.30973451327433627,819.0,808.0,1.0,35.0,27.51363298439521,0.3542983565107459,0.9792429792429792,802.0
115,1.0,13.0,9.433981132056603,0.18868520859671303,819.0,822.0,1.0,37.0,28.792360097775937,0.3912768647281922,0.9548229548229549,782.0
116,1.0,5.0,4.123105625617661,0.04077117572692794,819.0,816.0,1.0,25.0,23.08679276123039,0.10050568900126422,0.9743589743589743,840.0
117,1.0,66.0,58.54912467321779,0.35903919089759795,819.0,869.0,1.0,53.0,45.70557952810576,0.34260429835651074,0.9548229548229549,856.0
